1.01E+07 : CRYSTAL CREEK,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,99,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : ELWOOD,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,371,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : ELWOOD,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,197,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : GATEWAY,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,282,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : GATEWAY,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,259,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : GLENBAR,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,285,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : GLENBAR,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,141,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : GRANNIS,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,368,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : GRANNIS,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,216,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : KENNARD,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,237,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : KENNARD,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,147,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : KINGMAN,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,338,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : KINGMAN,US SENATE,REPUBLICAN,REPUBLICAN,TOTAL,122,SNOHOMISH,53061,SNOHOMISH,53061,SUSAN HUTCHISON,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
1.01E+07 : MAPLEWOOD,US SENATE,DEMOCRAT,DEMOCRAT,TOTAL,390,SNOHOMISH,53061,SNOHOMISH,53061,MARIA CANTWELL,STATEWIDE,1.0,SENATE,2018,GEN,WASHINGTON,FALSE,FALSE,WA,53,91,73,2018-11-06,FALSE
